15:34:11.603 | Info | '/api/user/login' | 
15:34:15.914 | Info | ({'message':'connect ECONNREFUSED 127.0.0.1:3306','code':'ECONNREFUSED','errno':-4078,'sqlState':undefined,'sqlMessage':undefined}) | 
15:42:40.966 | Info | '/api/user/login' | 
15:42:41.225 | Info | '/transaction/getuserpermissions' | 
15:42:41.295 | Info | '/transaction/getdonationpickup' | 
15:42:41.340 | Info | '/transaction/getcenters' | 
15:42:41.392 | Info | '/transaction/getchannel' | 
15:42:41.750 | Info | '/transaction/getdonationmethods' | 
15:42:41.754 | Info | '/transaction/getuserpermissions' | 
15:42:41.760 | Info | '/transaction/getdonationpickup' | 
15:42:41.762 | Info | '/transaction/getcenters' | 
15:42:41.774 | Info | '/transaction/getdonationmethods' | 
15:42:41.768 | Info | '/transaction/getchannel' | 
15:42:41.778 | Info | '/transaction/getdonationpickup' | 
15:42:41.782 | Info | '/transaction/getchannel' | 
15:42:41.792 | Info | '/transaction/getdonationmethods' | 
15:42:41.799 | Info | '/transaction/getdonationpickup' | 
15:42:41.802 | Info | '/transaction/getchannel' | 
15:42:41.804 | Info | '/transaction/getcenters' | 
15:42:41.812 | Info | '/transaction/getdonationmethods' | 
15:42:41.829 | Info | '/transaction/getcenters' | 
15:43:21.760 | Info | '/transaction/getuserpermissions' | 
15:43:21.771 | Info | '/transaction/getdonationpickup' | 
15:43:21.778 | Info | '/transaction/getdonationmethods' | 
15:43:21.779 | Info | '/transaction/getuserpermissions' | 
15:43:21.774 | Info | '/transaction/getcenters' | 
15:43:21.776 | Info | '/transaction/getchannel' | 
15:43:21.790 | Info | '/transaction/getdonationpickup' | 
15:43:21.792 | Info | '/transaction/getcenters' | 
15:43:21.794 | Info | '/transaction/getchannel' | 
15:43:21.810 | Info | '/transaction/getdonationmethods' | 
15:43:26.802 | Info | '/api/user/login' | 
15:43:26.949 | Info | '/transaction/getuserpermissions' | 
15:43:26.954 | Info | '/transaction/getdonationpickup' | 
15:43:26.957 | Info | '/transaction/getcenters' | 
15:43:26.959 | Info | '/transaction/getchannel' | 
15:43:26.961 | Info | '/transaction/getdonationmethods' | 
15:43:26.963 | Info | '/transaction/getuserpermissions' | 
15:43:26.973 | Info | '/transaction/getchannel' | 
15:43:26.979 | Info | '/transaction/getdonationpickup' | 
15:43:26.981 | Info | '/transaction/getcenters' | 
15:43:26.986 | Info | '/transaction/getdonationmethods' | 
15:44:11.349 | Info | '/api/user/login' | 
15:44:11.514 | Info | '/transaction/getuserpermissions' | 
15:44:11.520 | Info | '/transaction/getdonationpickup' | 
15:44:11.525 | Info | '/transaction/getcenters' | 
15:44:11.527 | Info | '/transaction/getuserpermissions' | 
15:44:11.536 | Info | '/transaction/getpaymentmethods' | 
15:44:11.564 | Info | '/transaction/getchannel' | 
15:44:11.566 | Info | '/transaction/getdonationmethods' | 
15:44:11.573 | Info | '/transaction/getdonationpickup' | 
15:44:11.586 | Info | '/transaction/getcenters' | 
15:44:11.596 | Info | '/transaction/getchannel' | 
15:44:11.595 | Info | '/transaction/getdonationmethods' | 
15:44:11.600 | Info | '/transaction/getpaymentmethods' | 
15:50:35.740 | Info | '/api/user/login' | 
15:50:35.929 | Info | '/transaction/getuserpermissions' | 
15:50:35.932 | Info | '/transaction/getdonationpickup' | 
15:50:35.937 | Info | '/transaction/getcenters' | 
15:50:35.939 | Info | '/transaction/getdonationmethods' | 
15:50:35.941 | Info | '/transaction/getchannel' | 
15:50:35.948 | Info | '/transaction/getpaymentmethods' | 
15:50:35.954 | Info | '/transaction/getuserpermissions' | 
15:50:35.965 | Info | '/transaction/getdonationpickup' | 
15:50:35.968 | Info | '/transaction/getchannel' | 
15:50:35.972 | Info | '/transaction/getcenters' | 
15:50:35.975 | Info | '/transaction/getdonationmethods' | 
15:50:35.983 | Info | '/transaction/getpaymentmethods' | 
15:56:52.142 | Info | '/api/user/login' | 
15:56:52.532 | Info | '/transaction/getuserpermissions' | 
